SURF.DAT        2.0             Header structure with coordinate parameters
   1                                                                       
Produced by SMERGE Version: 5.57  Level: 070627                            
NONE                                                                       
	2020	1	1	2020	121	0	9	2
		107
		108
	6.8 4.8 70 49 1025.6 
2020	26	23
	6.3 4.5 70 50 1025.3 
	6.3 4.5 70 50 1025.3 
2020	27	0
	6.1 4.9 70 49 1025.8 
	6.1 4.9 70 49 1025.8 
2020	27	1
	5.9 5.4 70 47 1025.2 
	5.9 5.4 70 47 1025.2 
2020	27	2
	5.7 5.5 70 46 1025.2 
	5.7 5.5 70 46 1025.2 
2020	27	3
	5.5 5 70 45 1024.8 
	5.5 5 70 45 1024.8 
2020	27	4
	5.3 4.7 70 47 1023.5 
	5.3 4.7 70 47 1023.5 
2020	27	5
	5.4 6.3 70 46 1022.9 
	5.4 6.3 70 46 1022.9 
2020	27	6
	5.4 5.9 70 45 1022.6 
	5.4 5.9 70 45 1022.6 
2020	27	7
	5.4 5.7 70 45 1022.2 
	5.4 5.7 70 45 1022.2 
2020	27	8
	5.4 5.8 70 46 1022.4 
	5.4 5.8 70 46 1022.4 
2020	27	9
	5.5 5.1 70 46 1022.7 
	5.5 5.1 70 46 1022.7 
2020	27	10
	6 5 70 44 1022.2 
	6 5 70 44 1022.2 
2020	27	11
	6.4 4.3 70 39 1022 
	6.4 4.3 70 39 1022 
2020	27	12
	6.9 6 70 39 1020.7 
	6.9 6 70 39 1020.7 
2020	27	13
	7.3 5 70 39 1019.6 
	7.3 5 70 39 1019.6 
2020	27	14
	7.4 5.9 70 37 1018.8 
	7.4 5.9 70 37 1018.8 
2020	27	15
	7.4 6.2 70 36 1018.4 
	7.4 6.2 70 36 1018.4 
2020	27	16
	7.3 4.9 50 38 1018.7 
	7.3 4.9 50 38 1018.7 
2020	27	17
	6.6 6.1 70 48 1019.3 
	6.6 6.1 70 48 1019.3 
2020	27	18
	6.3 2.6 50 48 1019.3 
	6.3 2.6 50 48 1019.3 
2020	27	19
	6.1 3.7 90 56 1019.6 
	6.1 3.7 90 56 1019.6 
2020	27	20
	5.4 3.8 70 61 1020.1 
	5.4 3.8 70 61 1020.1 
2020	27	21
	5.3 1.4 340 60 1020 
	5.3 1.4 340 60 1020 
2020	27	22
	5.2 3.6 50 65 1020 
	5.2 3.6 50 65 1020 
2020	27	23
	5 3 360 66 1019.8 
	5 3 360 66 1019.8 
2020	28	0
	4.8 2.4 340 66 1019.6 
	4.8 2.4 340 66 1019.6 
2020	28	1
	4.9 2.6 20 65 1019.3 
	4.9 2.6 20 65 1019.3 
2020	28	2
	4.6 1 360 69 1019.1 
	4.6 1 360 69 1019.1 
2020	28	3
	4.4 0.8 290 72 1018.8 
	4.4 0.8 290 72 1018.8 
2020	28	4
	4.6 1 290 66 1018.4 
	4.6 1 290 66 1018.4 
2020	28	5
	4.8 2 20 60 1018 
	4.8 2 20 60 1018 
2020	28	6
	5.2 2.5 50 56 1018.1 
	5.2 2.5 50 56 1018.1 
2020	28	7
	5.5 3.1 50 57 1018.1 
	5.5 3.1 50 57 1018.1 
2020	28	8
	5.7 3.2 50 55 1018.4 
	5.7 3.2 50 55 1018.4 
2020	28	9
	6.1 3.3 50 52 1018.3 
	6.1 3.3 50 52 1018.3 
2020	28	10
	6.9 3.2 70 48 1018.4 
	6.9 3.2 70 48 1018.4 
2020	28	11
	7.6 2.3 50 46 1018.7 
	7.6 2.3 50 46 1018.7 
2020	28	12
	8.4 2.4 20 42 1018.3 
	8.4 2.4 20 42 1018.3 
2020	28	13
	9.1 2.3 50 39 1017.8 
	9.1 2.3 50 39 1017.8 
2020	28	14
	9.7 2.4 50 38 1017.3 
	9.7 2.4 50 38 1017.3 
2020	28	15
	9.8 2.6 50 38 1017.1 
	9.8 2.6 50 38 1017.1 
2020	28	16
	9.7 1.5 20 39 1016.9 
	9.7 1.5 20 39 1016.9 
2020	28	17
	9.6 3.2 70 40 1017 
	9.6 3.2 70 40 1017 
2020	28	18
	9.1 3 70 41 1017.5 
	9.1 3 70 41 1017.5 
2020	28	19
	8.3 3.8 90 42 1018.2 
	8.3 3.8 90 42 1018.2 
2020	28	20
	7.8 3.6 70 42 1018.4 
	7.8 3.6 70 42 1018.4 
2020	28	21
	6.8 4.6 70 45 1018.5 
	6.8 4.6 70 45 1018.5 
2020	28	22
	5.9 3.7 70 45 1018.7 
	5.9 3.7 70 45 1018.7 
2020	28	23
	5.3 3.6 70 48 1018.7 
	5.3 3.6 70 48 1018.7 
2020	29	0
	4.6 2.9 70 49 1018.8 
	4.6 2.9 70 49 1018.8 
2020	29	1
	3.9 2.7 70 51 1018.5 
	3.9 2.7 70 51 1018.5 
2020	29	2
	3.8 2.3 70 51 1018.2 
	3.8 2.3 70 51 1018.2 
2020	29	3
	3.7 3 70 51 1017.9 
	3.7 3 70 51 1017.9 
2020	29	4
	3.5 2.2 90 52 1017.6 
	3.5 2.2 90 52 1017.6 
2020	29	5
	3.4 2.5 90 54 1017.2 
	3.4 2.5 90 54 1017.2 
2020	29	6
	3.4 2.5 70 55 1017 
	3.4 2.5 70 55 1017 
2020	29	7
	3.3 2.2 70 56 1017 
	3.3 2.2 70 56 1017 
2020	29	8
	3.3 1.2 70 57 1017.3 
	3.3 1.2 70 57 1017.3 
2020	29	9
	3.8 1.1 90 56 1017.3 
	3.8 1.1 90 56 1017.3 
2020	29	10
	6 2.2 70 48 1017.1 
	6 2.2 70 48 1017.1 
2020	29	11
	7.4 2.1 70 45 1016.9 
	7.4 2.1 70 45 1016.9 
2020	29	12
	8.1 1.5 70 44 1016 
	8.1 1.5 70 44 1016 
2020	29	13
	9.2 1.6 90 40 1015.3 
	9.2 1.6 90 40 1015.3 
2020	29	14
	9.3 1.1 320 37 1014.5 
	9.3 1.1 320 37 1014.5 
2020	29	15
	9.5 2.3 250 39 1014 
	9.5 2.3 250 39 1014 
2020	29	16
	9.4 1.5 270 36 1013.9 
	9.4 1.5 270 36 1013.9 
2020	29	17
	9.1 1.9 20 37 1013.9 
	9.1 1.9 20 37 1013.9 
2020	29	18
	8.4 1.9 50 39 1014.1 
	8.4 1.9 50 39 1014.1 
2020	29	19
	7.9 2.8 70 39 1014.5 
	7.9 2.8 70 39 1014.5 
2020	29	20
	7.2 1.8 50 42 1014.8 
	7.2 1.8 50 42 1014.8 
2020	29	21
	6.2 2.1 50 43 1015.1 
	6.2 2.1 50 43 1015.1 
2020	29	22
	5.7 2.2 70 42 1015 
	5.7 2.2 70 42 1015 
2020	29	23
	5 2.3 70 45 1014.9 
	5 2.3 70 45 1014.9 
2020	30	0
	4.5 2.3 70 44 1014.9 
	4.5 2.3 70 44 1014.9 
2020	30	1
	3.9 2 50 50 1014.9 
	3.9 2 50 50 1014.9 
2020	30	2
	3.4 2.2 70 52 1014.8 
	3.4 2.2 70 52 1014.8 
2020	30	3
	3.2 2.4 70 51 1014.7 
	3.2 2.4 70 51 1014.7 
2020	30	4
	2.7 1.3 50 53 1014.3 
	2.7 1.3 50 53 1014.3 
2020	30	5
	2.3 1.8 70 51 1014.4 
	2.3 1.8 70 51 1014.4 
2020	30	6
	2.1 0.8 50 52 1014.3 
	2.1 0.8 50 52 1014.3 
2020	30	7
	2 0.8 20 53 1014.3 
	2 0.8 20 53 1014.3 
2020	30	8
	1.6 1.7 70 59 1014.8 
	1.6 1.7 70 59 1014.8 
2020	30	9
	1.9 0.7 90 49 1015.1 
	1.9 0.7 90 49 1015.1 
2020	30	10
	5.4 1.2 110 42 1015.2 
	5.4 1.2 110 42 1015.2 
2020	30	11
	7.5 1.6 110 38 1015.2 
	7.5 1.6 110 38 1015.2 
2020	30	12
	8.7 2.3 70 35 1014.6 
	8.7 2.3 70 35 1014.6 
2020	30	13
	10 1.3 320 32 1013.8 
	10 1.3 320 32 1013.8 
2020	30	14
	8.4 2.3 320 38 1013.5 
	8.4 2.3 320 38 1013.5 
2020	30	15
	9.1 0.9 320 34 1013.3 
	9.1 0.9 320 34 1013.3 
2020	30	16
	8.5 2.3 20 35 1013.6 
	8.5 2.3 20 35 1013.6 
2020	30	17
	8.1 1.7 360 37 1013.9 
	8.1 1.7 360 37 1013.9 
2020	30	18
	7.6 2.2 360 40 1014.4 
	7.6 2.2 360 40 1014.4 
2020	30	19
	6.7 2.6 360 44 1015.1 
	6.7 2.6 360 44 1015.1 
2020	30	20
	5.8 1.8 360 50 1015.4 
	5.8 1.8 360 50 1015.4 
2020	30	21
	5.5 1.7 340 52 1016 
	5.5 1.7 340 52 1016 
2020	30	22
	5.1 1.7 20 57 1016.4 
	5.1 1.7 20 57 1016.4 
2020	30	23
	4.2 2.8 70 61 1016.8 
	4.2 2.8 70 61 1016.8 
2020	31	0
	3.5 2.2 70 63 1016.9 
	3.5 2.2 70 63 1016.9 
2020	31	1
	2.9 2.1 50 64 1016.9 
	2.9 2.1 50 64 1016.9 
2020	31	2
	2.8 3 70 61 1017 
	2.8 3 70 61 1017 
2020	31	3
	2.9 2.2 70 60 1017.4 
	2.9 2.2 70 60 1017.4 
2020	31	4
	2.7 2 70 61 1017.4 
	2.7 2 70 61 1017.4 
2020	31	5
	2.6 2.6 70 60 1017.6 
	2.6 2.6 70 60 1017.6 
2020	31	6
	2.4 1.9 50 63 1017.8 
	2.4 1.9 50 63 1017.8 
2020	31	7
	2.2 2 50 63 1018.1 
	2.2 2 50 63 1018.1 
2020	31	8
	2 1.7 50 63 1018.7 
	2 1.7 50 63 1018.7 
2020	31	9
	2.9 1.4 50 59 1019.3 
	2.9 1.4 50 59 1019.3 
2020	31	10
	3.5 1.4 20 58 1019.7 
	3.5 1.4 20 58 1019.7 
2020	31	11
	6 0.8 20 47 1019.7 
	6 0.8 20 47 1019.7 
2020	31	12
	7.3 2.3 290 50 1019.3 
	7.3 2.3 290 50 1019.3 
2020	31	13
	8.6 3.4 230 45 1018.7 
	8.6 3.4 230 45 1018.7 
2020	31	14
	7.9 3.4 270 50 1018.7 
	7.9 3.4 270 50 1018.7 
2020	31	15
	6.6 2.8 230 54 1018.8 
	6.6 2.8 230 54 1018.8 
2020	31	16
	6.9 3.5 230 44 1019.1 
	6.9 3.5 230 44 1019.1 
2020	31	17
	6.1 3.2 270 48 1019.6 
	6.1 3.2 270 48 1019.6 
2020	31	18
	4.8 3.4 290 55 1020.1 
	4.8 3.4 290 55 1020.1 
2020	31	19
	4 3.3 270 63 1020.8 
	4 3.3 270 63 1020.8 
2020	31	20
	3.3 2.7 270 66 1021.4 
	3.3 2.7 270 66 1021.4 
2020	31	21
	2.7 2.1 270 67 1021.9 
	2.7 2.1 270 67 1021.9 
2020	31	22
	2.3 2.1 270 66 1022.2 
	2.3 2.1 270 66 1022.2 
2020	31	23
	1.9 1.8 270 65 1022.5 
	1.9 1.8 270 65 1022.5 
2020	32	0
	1.4 0.6 250 69 1022.6 
	1.4 0.6 250 69 1022.6 
2020	32	1
	0.8 1 250 74 1022.3 
	0.8 1 250 74 1022.3 
2020	32	2
	0.9 0.7 250 77 1022.4 
	0.9 0.7 250 77 1022.4 
2020	32	3
	0.7 2.2 270 79 1022.8 
	0.7 2.2 270 79 1022.8 
2020	32	4
	0.5 2.7 290 66 1022.9 
	0.5 2.7 290 66 1022.9 
2020	32	5
	-0.5 0.8 270 70 1023 
	-0.5 0.8 270 70 1023 
2020	32	6
	-0.5 1.6 290 69 1023.6 
	-0.5 1.6 290 69 1023.6 
2020	32	7
	-1.1 1.1 270 80 1023.9 
	-1.1 1.1 270 80 1023.9 
2020	32	8
	-0.8 0.6 20 79 1024.5 
	-0.8 0.6 20 79 1024.5 
2020	32	9
	0.1 1.4 20 72 1025 
	0.1 1.4 20 72 1025 
2020	32	10
	1.2 1.3 50 70 1025 
	1.2 1.3 50 70 1025 
2020	32	11
	2.8 1.9 20 61 1025.2 
	2.8 1.9 20 61 1025.2 
2020	32	12
	4.3 0.8 180 54 1024.7 
	4.3 0.8 180 54 1024.7 
2020	32	13
	5.3 1.7 230 50 1024.1 
	5.3 1.7 230 50 1024.1 
2020	32	14
	6.4 2.6 230 50 1023.2 
	6.4 2.6 230 50 1023.2 
2020	32	15
	6.9 4.5 270 48 1022.9 
	6.9 4.5 270 48 1022.9 
2020	32	16
	7.6 2.3 250 46 1022.8 
	7.6 2.3 250 46 1022.8 
2020	32	17
	6.6 2.5 250 46 1023.3 
	6.6 2.5 250 46 1023.3 
2020	32	18
	5.2 2.6 290 58 1023.7 
	5.2 2.6 290 58 1023.7 
2020	32	19
	4.3 2.2 290 64 1024.4 
	4.3 2.2 290 64 1024.4 
2020	32	20
	3.7 1.8 320 70 1024.9 
	3.7 1.8 320 70 1024.9 
2020	32	21
	2.8 1.1 20 75 1024.9 
	2.8 1.1 20 75 1024.9 
2020	32	22
	2.4 1.3 290 76 1025.1 
	2.4 1.3 290 76 1025.1 
2020	32	23
	1.8 0.8 320 79 1025.2 
	1.8 0.8 320 79 1025.2 
2020	33	0
	1.2 2 290 78 1025.4 
	1.2 2 290 78 1025.4 
2020	33	1
	0.6 1.2 290 70 1025.7 
	0.6 1.2 290 70 1025.7 
2020	33	2
	-0.1 2.4 290 68 1025.8 
	-0.1 2.4 290 68 1025.8 
2020	33	3
	-0.9 1.2 290 71 1026.1 
	-0.9 1.2 290 71 1026.1 
2020	33	4
	-1.5 0.3 0 74 1025.9 
	-1.5 0.3 0 74 1025.9 
2020	33	5
	-1.3 0.7 360 74 1026 
	-1.3 0.7 360 74 1026 
2020	33	6
	-1.6 0.6 360 75 1026.1 
	-1.6 0.6 360 75 1026.1 
2020	33	7
	-1.6 0.7 290 75 1026.3 
	-1.6 0.7 290 75 1026.3 
2020	33	8
	-2 1.6 270 78 1026.8 
	-2 1.6 270 78 1026.8 
2020	33	9
	-1.4 1 270 69 1027.3 
	-1.4 1 270 69 1027.3 
2020	33	10
	0.7 0.7 230 60 1027.3 
	0.7 0.7 230 60 1027.3 
2020	33	11
	2.7 1.2 320 50 1027 
	2.7 1.2 320 50 1027 
2020	33	12
	3.8 2.1 270 41 1026.4 
	3.8 2.1 270 41 1026.4 
2020	33	13
	4.8 1.9 250 34 1025.4 
	4.8 1.9 250 34 1025.4 
2020	33	14
	4.9 2 290 34 1024.8 
	4.9 2 290 34 1024.8 
2020	33	15
	5 3.4 290 32 1024.5 
	5 3.4 290 32 1024.5 
2020	33	16
	4.7 2.5 270 33 1024.3 
	4.7 2.5 270 33 1024.3 
2020	33	17
	4 2.7 320 42 1023.9 
	4 2.7 320 42 1023.9 
2020	33	18
	3.3 3.8 320 35 1024.4 
	3.3 3.8 320 35 1024.4 
2020	33	19
	2.6 2.2 290 32 1024.8 
	2.6 2.2 290 32 1024.8 
2020	33	20
	2 2.3 270 41 1024.8 
	2 2.3 270 41 1024.8 
2020	33	21
	1.9 1.7 290 43 1024.9 
	1.9 1.7 290 43 1024.9 
2020	33	22
	1.8 1.5 290 44 1024.7 
	1.8 1.5 290 44 1024.7 
2020	33	23
	1.8 3.3 270 45 1024.7 
	1.8 3.3 270 45 1024.7 
2020	34	0
	1.9 3.2 270 52 1024.8 
	1.9 3.2 270 52 1024.8 
2020	34	1
	1.3 2.2 250 61 1024.9 
	1.3 2.2 250 61 1024.9 
2020	34	2
	0.7 3.9 270 63 1025 
	0.7 3.9 270 63 1025 
2020	34	3
	0.3 3.3 270 64 1025.1 
	0.3 3.3 270 64 1025.1 
2020	34	4
	-0.2 2 340 59 1025 
	-0.2 2 340 59 1025 
2020	34	5
	-1 2.7 340 57 1025.4 
	-1 2.7 340 57 1025.4 
2020	34	6
	-1.7 1.7 290 57 1026.2 
	-1.7 1.7 290 57 1026.2 
2020	34	7
	-2.1 2.1 290 54 1026.7 
	-2.1 2.1 290 54 1026.7 
2020	34	8
	-2.4 1.1 360 55 1027.2 
	-2.4 1.1 360 55 1027.2 
2020	34	9
	-2 1.9 290 51 1027.9 
	-2 1.9 290 51 1027.9 
2020	34	10
	-0.8 4 320 49 1027.9 
	-0.8 4 320 49 1027.9 
2020	34	11
	0.5 3.2 290 44 1028 
	0.5 3.2 290 44 1028 
2020	34	12
	1.2 4.6 320 32 1027.6 
	1.2 4.6 320 32 1027.6 
2020	34	13
	1.7 5 290 29 1026.9 
	1.7 5 290 29 1026.9 
2020	34	14
	2.3 4.5 320 24 1026.5 
	2.3 4.5 320 24 1026.5 
2020	34	15
	3 2.7 270 25 1026.5 
	3 2.7 270 25 1026.5 
2020	34	16
	2.6 3.8 250 25 1026.8 
	2.6 3.8 250 25 1026.8 
2020	34	17
	1.8 3.3 250 34 1027 
	1.8 3.3 250 34 1027 
2020	34	18
	0.2 3.6 270 37 1027.3 
	0.2 3.6 270 37 1027.3 
2020	34	19
	-0.6 2.7 270 38 1027.6 
	-0.6 2.7 270 38 1027.6 
2020	34	20
	-1.1 2.4 290 42 1027.7 
	-1.1 2.4 290 42 1027.7 
2020	34	21
	-1.6 2.3 290 43 1028.3 
	-1.6 2.3 290 43 1028.3 
2020	34	22
	-1.8 2.8 270 43 1028.7 
	-1.8 2.8 270 43 1028.7 
2020	34	23
	-2.3 2.5 270 45 1028.9 
	-2.3 2.5 270 45 1028.9 
2020	35	0
	-2.9 1.8 320 40 1029.2 
	-2.9 1.8 320 40 1029.2 
2020	35	1
	-3.5 1 270 43 1029 
	-3.5 1 270 43 1029 
2020	35	2
	-3.7 2.2 290 37 1029 
	-3.7 2.2 290 37 1029 
2020	35	3
	-4.3 1.7 290 38 1028.8 
	-4.3 1.7 290 38 1028.8 
2020	35	4
	-4.8 1 320 37 1028.3 
	-4.8 1 320 37 1028.3 
2020	35	5
	-5.2 0.8 340 42 1028.4 
	-5.2 0.8 340 42 1028.4 
2020	35	6
	-5.7 1.4 50 45 1028.6 
	-5.7 1.4 50 45 1028.6 
2020	35	7
	-6 1.8 50 43 1028.8 
	-6 1.8 50 43 1028.8 
2020	35	8
	-5.8 1.3 20 40 1029.2 
	-5.8 1.3 20 40 1029.2 
2020	35	9
	-4.3 2.5 50 39 1028.8 
	-4.3 2.5 50 39 1028.8 
2020	35	10
	-1.6 1.9 50 34 1028.2 
	-1.6 1.9 50 34 1028.2 
2020	35	11
	1.1 1.8 200 35 1027.9 
	1.1 1.8 200 35 1027.9 
2020	35	12
	3 3.2 200 34 1026.7 
	3 3.2 200 34 1026.7 
2020	35	13
	3.1 3.7 250 38 1025.1 
	3.1 3.7 250 38 1025.1 
2020	35	14
	3.1 5.2 270 42 1024.3 
	3.1 5.2 270 42 1024.3 
2020	35	15
	3.3 4.9 200 50 1023.8 
	3.3 4.9 200 50 1023.8 
2020	35	16
	2.4 3.1 250 70 1023.8 
	2.4 3.1 250 70 1023.8 
2020	35	17
	1.6 3.8 270 79 1023.6 
	1.6 3.8 270 79 1023.6 
2020	35	18
	1.7 4.3 230 75 1023.4 
	1.7 4.3 230 75 1023.4 
2020	35	19
	0.9 3.1 250 92 1023.8 
	0.9 3.1 250 92 1023.8 
2020	35	20
	0 4.7 320 81 1024.6 
	0 4.7 320 81 1024.6 
2020	35	21
	-1.3 6.1 320 74 1025.7 
	-1.3 6.1 320 74 1025.7 
2020	35	22
	-2.3 2.6 290 76 1026 
	-2.3 2.6 290 76 1026 
2020	35	23
	-2.8 4.7 320 70 1026.6 
	-2.8 4.7 320 70 1026.6 
2020	36	0
	-5.3 5.8 320 47 1027.8 
	-5.3 5.8 320 47 1027.8 
2020	36	1
	-6.7 4.4 290 45 1028.6 
	-6.7 4.4 290 45 1028.6 
2020	36	2
	-7.2 4.7 320 45 1029.1 
	-7.2 4.7 320 45 1029.1 
2020	36	3
	-7.8 3.7 340 45 1029.7 
	-7.8 3.7 340 45 1029.7 
2020	36	4
	-8.8 4 320 43 1030 
	-8.8 4 320 43 1030 
2020	36	5
	-9.5 2.1 320 43 1030.3 
	-9.5 2.1 320 43 1030.3 
2020	36	6
	-10.1 3.3 320 40 1031.1 
	-10.1 3.3 320 40 1031.1 
2020	36	7
	-10.6 1.7 340 42 1031.4 
	-10.6 1.7 340 42 1031.4 
2020	36	8
	-10.9 2.4 360 43 1032.1 
	-10.9 2.4 360 43 1032.1 
2020	36	9
	-10.6 2.6 340 38 1032.7 
	-10.6 2.6 340 38 1032.7 
2020	36	10
	-9.9 2.8 320 39 1033 
	-9.9 2.8 320 39 1033 
2020	36	11
	-8.6 2.9 320 35 1032.9 
	-8.6 2.9 320 35 1032.9 
2020	36	12
	-7.4 3.2 320 32 1032.7 
	-7.4 3.2 320 32 1032.7 
2020	36	13
	-6.6 2.7 320 33 1031.9 
	-6.6 2.7 320 33 1031.9 
2020	36	14
	-5.6 3.5 290 31 1031.4 
	-5.6 3.5 290 31 1031.4 
2020	36	15
	-5.3 3.9 320 29 1031.1 
	-5.3 3.9 320 29 1031.1 
2020	36	16
	-5 3.8 320 30 1031.3 
	-5 3.8 320 30 1031.3 
2020	36	17
	-5.4 3.6 290 30 1031.4 
	-5.4 3.6 290 30 1031.4 
2020	36	18
	-6.5 4.1 320 34 1032 
	-6.5 4.1 320 34 1032 
2020	36	19
	-7.3 4.8 320 35 1033 
	-7.3 4.8 320 35 1033 
2020	36	20
	-8.1 2.7 320 41 1033.8 
	-8.1 2.7 320 41 1033.8 
2020	36	21
	-8.9 1.7 360 45 1034.6 
	-8.9 1.7 360 45 1034.6 
2020	36	22
	-9.3 3.3 340 41 1034.7 
	-9.3 3.3 340 41 1034.7 
2020	36	23
	-9.5 2.5 320 36 1034.6 
	-9.5 2.5 320 36 1034.6 
2020	37	0
	-9.5 2.8 340 35 1035 
	-9.5 2.8 340 35 1035 
2020	37	1
	-9.9 2.9 320 38 1035.1 
	-9.9 2.9 320 38 1035.1 
2020	37	2
	-10.1 2.8 340 40 1035.1 
	-10.1 2.8 340 40 1035.1 
2020	37	3
	-10.7 0.9 320 44 1035.2 
	-10.7 0.9 320 44 1035.2 
2020	37	4
	-11 0.9 20 44 1035.2 
	-11 0.9 20 44 1035.2 
2020	37	5
	-11.2 0.7 360 42 1035.4 
	-11.2 0.7 360 42 1035.4 
2020	37	6
	-11.5 0.3 0 48 1035.6 
	-11.5 0.3 0 48 1035.6 
2020	37	7
	-11.7 2.8 50 48 1035.3 
	-11.7 2.8 50 48 1035.3 
2020	37	8
	-11.5 2.5 50 48 1035.7 
	-11.5 2.5 50 48 1035.7 
2020	37	9
	-10.5 2.1 20 41 1036.1 
	-10.5 2.1 20 41 1036.1 
2020	37	10
	-7.6 1.5 90 35 1036.6 
	-7.6 1.5 90 35 1036.6 
2020	37	11
	-5.7 1.7 70 34 1036.3 
	-5.7 1.7 70 34 1036.3 
2020	37	12
	-4.8 1.7 340 31 1035.8 
	-4.8 1.7 340 31 1035.8 
2020	37	13
	-2.2 1.8 90 27 1034.1 
	-2.2 1.8 90 27 1034.1 
2020	37	14
	-1.2 0.9 290 23 1032.9 
	-1.2 0.9 290 23 1032.9 
2020	37	15
	0.2 2.8 230 25 1033 
	0.2 2.8 230 25 1033 
2020	37	16
	-0.1 2.2 320 22 1032.8 
	-0.1 2.2 320 22 1032.8 
2020	37	17
	-1 2 320 25 1032.4 
	-1 2 320 25 1032.4 
2020	37	18
	-2.4 2.5 290 28 1032.6 
	-2.4 2.5 290 28 1032.6 
2020	37	19
	-3.5 2.6 290 28 1032.9 
	-3.5 2.6 290 28 1032.9 
2020	37	20
	-4 2.6 290 30 1032.9 
	-4 2.6 290 30 1032.9 
2020	37	21
	-4.6 1.1 320 34 1033 
	-4.6 1.1 320 34 1033 
2020	37	22
	-5.2 2.1 290 33 1032.7 
	-5.2 2.1 290 33 1032.7 
2020	37	23
	-6.1 1.2 290 38 1032.4 
	-6.1 1.2 290 38 1032.4 
2020	38	0
	-6.6 1.2 290 40 1032.4 
	-6.6 1.2 290 40 1032.4 
2020	38	1
	-7 1.2 290 43 1032.2 
	-7 1.2 290 43 1032.2 
2020	38	2
	-6.7 0.6 340 44 1032 
	-6.7 0.6 340 44 1032 
2020	38	3
	-5.6 0.9 290 41 1032 
	-5.6 0.9 290 41 1032 
2020	38	4
	-5.1 2.3 290 42 1031.6 
	-5.1 2.3 290 42 1031.6 
2020	38	5
	-5.1 1 290 40 1031.6 
	-5.1 1 290 40 1031.6 
2020	38	6
	-5 1.6 270 41 1031.4 
	-5 1.6 270 41 1031.4 
2020	38	7
	-4.9 2 270 41 1031.5 
	-4.9 2 270 41 1031.5 
2020	38	8
	-4.9 1.5 270 41 1031.5 
	-4.9 1.5 270 41 1031.5 
2020	38	9
	-4.3 1.9 250 38 1031.6 
	-4.3 1.9 250 38 1031.6 
2020	38	10
	-2.9 2 320 29 1031.8 
	-2.9 2 320 29 1031.8 
2020	38	11
	-2 2.3 320 21 1031.7 
	-2 2.3 320 21 1031.7 
2020	38	12
	-1.1 2.2 320 17 1030.6 
	-1.1 2.2 320 17 1030.6 
2020	38	13
	-0.4 1.5 290 23 1029.4 
	-0.4 1.5 290 23 1029.4 
2020	38	14
	1.3 1.9 340 26 1028.6 
	1.3 1.9 340 26 1028.6 
2020	38	15
	1.6 2.4 320 34 1027.9 
	1.6 2.4 320 34 1027.9 
2020	38	16
	1.7 2.8 320 39 1027.6 
	1.7 2.8 320 39 1027.6 
2020	38	17
	1.7 2.6 320 41 1027.1 
	1.7 2.6 320 41 1027.1 
2020	38	18
	0.8 2.6 270 51 1027.2 
	0.8 2.6 270 51 1027.2 
2020	38	19
	0.4 2.6 270 58 1027.4 
	0.4 2.6 270 58 1027.4 
2020	38	20
	0.2 2.3 290 61 1027.6 
	0.2 2.3 290 61 1027.6 
2020	38	21
	-0.1 2.1 270 65 1027.7 
	-0.1 2.1 270 65 1027.7 
2020	38	22
	-0.2 1.9 290 67 1027.7 
	-0.2 1.9 290 67 1027.7 
2020	38	23
	-0.1 2.5 290 70 1027.5 
	-0.1 2.5 290 70 1027.5 
2020	39	0
	-0.2 1.9 290 74 1027.5 
	-0.2 1.9 290 74 1027.5 
2020	39	1
	0 2.1 290 72 1027.3 
	0 2.1 290 72 1027.3 
2020	39	2
	0 2.7 320 69 1027 
	0 2.7 320 69 1027 
2020	39	3
	-0.4 2.7 320 69 1027.1 
	-0.4 2.7 320 69 1027.1 
2020	39	4
	-0.7 2.1 320 66 1027.2 
	-0.7 2.1 320 66 1027.2 
2020	39	5
	-0.9 2.6 320 61 1027.2 
	-0.9 2.6 320 61 1027.2 
2020	39	6
	-1.2 2.4 340 59 1027.1 
	-1.2 2.4 340 59 1027.1 
2020	39	7
	-1.9 2.5 290 61 1027.5 
	-1.9 2.5 290 61 1027.5 
2020	39	8
	-2.2 1.1 20 63 1028.1 
	-2.2 1.1 20 63 1028.1 
2020	39	9
	-2.1 2.4 290 59 1028.5 
	-2.1 2.4 290 59 1028.5 
2020	39	10
	-1.4 3.9 320 55 1028.8 
	-1.4 3.9 320 55 1028.8 
2020	39	11
	-0.3 3.7 320 45 1028.6 
	-0.3 3.7 320 45 1028.6 
2020	39	12
	0.6 5.3 340 41 1028 
	0.6 5.3 340 41 1028 
2020	39	13
	1.6 4.4 320 38 1026.9 
	1.6 4.4 320 38 1026.9 
2020	39	14
	2.7 3.4 320 35 1026.2 
	2.7 3.4 320 35 1026.2 
2020	39	15
	3.1 3.5 320 32 1025.8 
	3.1 3.5 320 32 1025.8 
2020	39	16
	3.5 4 270 30 1026 
	3.5 4 270 30 1026 
2020	39	17
	3.1 3.2 290 31 1026.4 
	3.1 3.2 290 31 1026.4 
2020	39	18
	1.6 3.5 290 35 1026.9 
	1.6 3.5 290 35 1026.9 
2020	39	19
	0.7 3 290 37 1027.7 
	0.7 3 290 37 1027.7 
2020	39	20
	0.3 2.9 340 40 1028 
	0.3 2.9 340 40 1028 
2020	39	21
	-0.3 3.1 320 42 1028.2 
	-0.3 3.1 320 42 1028.2 
2020	39	22
	-0.9 2.5 340 45 1028.5 
	-0.9 2.5 340 45 1028.5 
