sec,dt,tp,wv,wd,rh,pr
107,2020.2.28 23:00,4.6,1.8,70,96,1020
107,2020.2.29 0:00,4.5,1.2,50,96,1019.7
107,2020.2.29 1:00,4.6,1.4,20,96,1019.5
107,2020.2.29 2:00,4.6,1.3,50,96,1019.2
107,2020.2.29 3:00,4.7,1.6,360,96,1019
107,2020.2.29 4:00,4.6,1,340,96,1018.5
107,2020.2.29 5:00,4.6,0.6,20,96,1018.6
107,2020.2.29 6:00,4.6,0.9,320,95,1019.1
107,2020.2.29 7:00,4.5,1.6,50,95,1019
107,2020.2.29 8:00,4.5,1.7,50,94,1018.9
107,2020.2.29 9:00,5.6,2.3,70,83,1019.3
107,2020.2.29 10:00,7,1.5,50,73,1019.4
107,2020.2.29 11:00,8.6,1.6,50,61,1019
107,2020.2.29 12:00,10.4,1.2,340,54,1018.6
107,2020.2.29 13:00,10.8,3,320,50,1017.9
107,2020.2.29 14:00,11.8,2.8,340,49,1016.8
107,2020.2.29 15:00,12.2,3.1,270,46,1016.5
107,2020.2.29 16:00,12.8,2.4,290,43,1016.1
107,2020.2.29 17:00,11.9,4.2,270,43,1016.2
107,2020.2.29 18:00,10.7,2.6,290,48,1016.5
107,2020.2.29 19:00,9.4,2.2,340,54,1016.9
107,2020.2.29 20:00,8.6,2.3,340,52,1017.7
107,2020.2.29 21:00,7.9,1.3,320,54,1018.3
107,2020.2.29 22:00,6.9,1.1,290,60,1018.5
107,2020.2.29 23:00,6,2,270,67,1018.7
107,2020.3.1 0:00,5.3,1.5,270,73,1018.2
107,2020.3.1 1:00,5.2,2,270,73,1018.2
107,2020.3.1 2:00,4.7,1,250,76,1018.7
107,2020.3.1 3:00,4.3,0.6,20,78,1018.8
107,2020.3.1 4:00,4,1.3,50,78,1018.6
107,2020.3.1 5:00,3.3,1.7,50,76,1018.5
107,2020.3.1 6:00,3.4,1.4,20,72,1018.9
107,2020.3.1 7:00,3.9,1,50,70,1018.7
107,2020.3.1 8:00,4.4,1.3,50,70,1019.3
107,2020.3.1 9:00,5.2,0.9,50,67,1019.8
107,2020.3.1 10:00,6.4,1.5,50,65,1019.1
107,2020.3.1 11:00,7.8,1.6,70,63,1018.5
107,2020.3.1 12:00,9.5,1.1,70,59,1018
107,2020.3.1 13:00,9.9,1.7,180,60,1017.4
107,2020.3.1 14:00,9.1,2.3,270,67,1016.8
107,2020.3.1 15:00,8.2,3.8,320,68,1016.6
107,2020.3.1 16:00,7.4,3.4,270,69,1017.1
107,2020.3.1 17:00,7.2,3.1,270,67,1016.9
107,2020.3.1 18:00,6.9,2,270,69,1017.1
107,2020.3.1 19:00,6.4,2.6,270,68,1017.6
107,2020.3.1 20:00,5.6,3.1,230,79,1018.3
107,2020.3.1 21:00,5.2,2.3,320,82,1018.8
107,2020.3.1 22:00,4.2,1.2,270,93,1019.1
107,2020.3.1 23:00,4,3.1,290,79,1019.5
107,2020.3.2 0:00,3.6,2.5,290,79,1020
107,2020.3.2 1:00,3,3.2,290,75,1020.5
107,2020.3.2 2:00,2.5,2.2,270,79,1020.9
107,2020.3.2 3:00,2,2.2,270,81,1020.7
107,2020.3.2 4:00,1.8,3.5,270,78,1021
107,2020.3.2 5:00,1.2,3,320,62,1021.5
107,2020.3.2 6:00,0.7,3.3,290,62,1022
107,2020.3.2 7:00,0.2,3.6,290,65,1022.2
107,2020.3.2 8:00,0,2.7,290,65,1023.3
107,2020.3.2 9:00,0.7,2.8,320,60,1024.2
107,2020.3.2 10:00,1.7,3.5,320,53,1024.6
107,2020.3.2 11:00,2.9,3.7,320,49,1024.5
107,2020.3.2 12:00,4.3,3.1,320,42,1024.4
107,2020.3.2 13:00,5.4,3.2,290,41,1024
107,2020.3.2 14:00,6.4,2.5,270,38,1023.2
107,2020.3.2 15:00,7.4,3,290,35,1023.2
107,2020.3.2 16:00,7.5,3.6,290,34,1023.6
107,2020.3.2 17:00,7.3,2.8,290,35,1023.5
107,2020.3.2 18:00,6.2,3.1,270,39,1024
107,2020.3.2 19:00,5.3,2.4,250,41,1024.5
107,2020.3.2 20:00,4.7,2.1,270,48,1024.8
107,2020.3.2 21:00,3.8,1.9,290,57,1025.6
107,2020.3.2 22:00,3.2,2.1,270,58,1026.2
107,2020.3.2 23:00,2.7,1.4,290,61,1026.2
107,2020.3.3 0:00,2.1,0.7,20,66,1025.9
107,2020.3.3 1:00,1.6,0.9,50,62,1025.9
107,2020.3.3 2:00,1.2,0.3,0,68,1026.3
107,2020.3.3 3:00,0.8,1.6,50,68,1026.1
107,2020.3.3 4:00,0.5,1.6,70,65,1025.6
107,2020.3.3 5:00,0.5,2.5,70,66,1025.6
107,2020.3.3 6:00,0.6,2.4,70,65,1025.9
107,2020.3.3 7:00,0.7,2.6,90,64,1025.8
107,2020.3.3 8:00,0.9,3.2,70,63,1026.1
107,2020.3.3 9:00,2.8,2,90,57,1026
107,2020.3.3 10:00,5.2,2.6,70,51,1025.4
107,2020.3.3 11:00,7.2,2.5,110,46,1024.7
107,2020.3.3 12:00,8.5,2.5,90,43,1024.2
107,2020.3.3 13:00,9.9,2.5,230,37,1023.4
107,2020.3.3 14:00,10.2,3.6,230,39,1022.4
107,2020.3.3 15:00,10.2,2.8,250,43,1022.1
107,2020.3.3 16:00,10.2,3.2,250,44,1021.8
107,2020.3.3 17:00,9.2,4.2,290,44,1021.6
107,2020.3.3 18:00,7.4,4.4,290,51,1021.8
107,2020.3.3 19:00,5.8,3.9,270,58,1022.4
107,2020.3.3 20:00,5,2.7,270,62,1022.5
107,2020.3.3 21:00,4,2.9,270,62,1022.6
107,2020.3.3 22:00,3.6,3.9,270,69,1023
107,2020.3.3 23:00,3.6,2,270,69,1022.9
107,2020.3.4 0:00,3.8,2.8,290,67,1022.7
107,2020.3.4 1:00,3.8,1.5,270,67,1022.2
107,2020.3.4 2:00,4,1.5,270,66,1021.9
107,2020.3.4 3:00,4.2,2.6,230,67,1021.3
107,2020.3.4 4:00,4.1,3.1,200,70,1020.6
107,2020.3.4 5:00,3.4,3.6,290,60,1021.5
107,2020.3.4 6:00,2.7,2.2,270,64,1021.7
107,2020.3.4 7:00,2.5,3.5,270,68,1021.8
107,2020.3.4 8:00,2.4,3.1,270,68,1022.3
107,2020.3.4 9:00,3.3,3.5,270,59,1022.6
107,2020.3.4 10:00,3.7,5.4,270,53,1022.7
107,2020.3.4 11:00,4,5.5,270,42,1022.6
107,2020.3.4 12:00,3.8,4.1,290,39,1022.3
107,2020.3.4 13:00,3.4,4.4,290,40,1021.7
107,2020.3.4 14:00,3.9,4.8,270,42,1020.9
107,2020.3.4 15:00,3.8,4.6,270,39,1020.6
107,2020.3.4 16:00,2.6,5.3,290,49,1021.1
107,2020.3.4 17:00,1.8,3.6,290,53,1020.9
107,2020.3.4 18:00,1.2,4.3,290,46,1021.1
107,2020.3.4 19:00,0.7,4.7,320,50,1021.9
107,2020.3.4 20:00,-0.1,4.2,320,51,1023
107,2020.3.4 21:00,-0.3,4.2,290,53,1023.6
107,2020.3.4 22:00,-0.2,2.5,270,55,1024.1
107,2020.3.4 23:00,-0.8,2.6,270,59,1024.2
107,2020.3.5 0:00,-1.3,2,270,60,1024.2
107,2020.3.5 1:00,-1.6,1.9,250,61,1024.2
107,2020.3.5 2:00,-1.6,2.8,270,59,1024.6
107,2020.3.5 3:00,-1.7,2.4,250,56,1025.2
107,2020.3.5 4:00,-2,1.5,320,56,1025.1
107,2020.3.5 5:00,-2.4,2.1,320,59,1025.3
107,2020.3.5 6:00,-2.5,2.4,340,57,1025.9
107,2020.3.5 7:00,-2.8,2.7,360,58,1026.2
107,2020.3.5 8:00,-2.7,2.3,270,55,1027
107,2020.3.5 9:00,-1.4,1.7,320,49,1027.4
107,2020.3.5 10:00,-0.3,3.3,320,45,1027.4
107,2020.3.5 11:00,1.7,3.1,290,39,1027.2
107,2020.3.5 12:00,3.6,1.2,290,34,1026.6
107,2020.3.5 13:00,4.6,3.2,230,32,1025.8
107,2020.3.5 14:00,5,4,270,28,1025.3
107,2020.3.5 15:00,6.1,3.7,270,30,1024.4
107,2020.3.5 16:00,6.1,3.3,270,33,1024.2
107,2020.3.5 17:00,5.7,3.5,250,35,1023.8
107,2020.3.5 18:00,4.7,1.5,270,38,1023.9
107,2020.3.5 19:00,3.1,3,290,44,1024.1
107,2020.3.5 20:00,2.3,3.4,290,50,1024.4
107,2020.3.5 21:00,1.6,2,270,54,1024.5
107,2020.3.5 22:00,1.2,1.4,270,56,1024.3
107,2020.3.5 23:00,0.9,1.1,250,58,1024.4
107,2020.3.6 0:00,0.7,1.4,290,62,1024.5
107,2020.3.6 1:00,0.2,1.1,250,66,1024.7
107,2020.3.6 2:00,-0.2,1.2,290,70,1025
107,2020.3.6 3:00,-0.6,1.1,290,72,1025
107,2020.3.6 4:00,-0.9,0.7,20,73,1024.5
107,2020.3.6 5:00,-1.8,1.3,50,77,1024.3
107,2020.3.6 6:00,-1.9,0.9,20,71,1024.8
107,2020.3.6 7:00,-2.3,1.3,50,76,1024.3
107,2020.3.6 8:00,-1.9,1.7,50,68,1024.5
107,2020.3.6 9:00,0.7,1.8,50,61,1024.4
107,2020.3.6 10:00,3,1.2,160,45,1024.5
107,2020.3.6 11:00,5,2.5,200,33,1024.4
107,2020.3.6 12:00,6.6,1.4,230,27,1023.8
107,2020.3.6 13:00,7.4,2.8,320,26,1022.7
107,2020.3.6 14:00,8.3,2.7,250,22,1021.6
107,2020.3.6 15:00,9.4,3.1,200,19,1020.4
107,2020.3.6 16:00,9.9,1.7,290,16,1020.1
107,2020.3.6 17:00,9.7,1.3,270,20,1019.6
107,2020.3.6 18:00,8.2,2.8,270,33,1019.7
107,2020.3.6 19:00,6.2,3.1,270,41,1020.6
107,2020.3.6 20:00,5,2.2,270,46,1020.7
107,2020.3.6 21:00,4.5,1.9,290,45,1020.6
107,2020.3.6 22:00,3.8,1.3,20,46,1020.8
107,2020.3.6 23:00,3.4,0.8,320,47,1020.7
107,2020.3.7 0:00,3,1,70,46,1020
107,2020.3.7 1:00,2.7,1,20,43,1020
107,2020.3.7 2:00,2.6,0.8,20,48,1019.9
107,2020.3.7 3:00,2.3,1.7,50,46,1019.4
107,2020.3.7 4:00,2.2,1.6,70,45,1018.9
107,2020.3.7 5:00,1.9,1.6,50,48,1018.9
107,2020.3.7 6:00,1.5,1.4,50,51,1019.4
107,2020.3.7 7:00,1.5,1.4,70,52,1019.5
107,2020.3.7 8:00,2.4,2,70,46,1019.5
107,2020.3.7 9:00,3.7,2.2,90,41,1019.7
107,2020.3.7 10:00,4.6,2.5,70,38,1019.2
107,2020.3.7 11:00,7.6,2.2,70,29,1018.9
107,2020.3.7 12:00,10.5,1.9,50,25,1018
107,2020.3.7 13:00,12,2.2,110,19,1017.2
107,2020.3.7 14:00,13.8,2.4,160,23,1016
107,2020.3.7 15:00,14,1.7,230,22,1015.8
107,2020.3.7 16:00,13.2,1.8,230,24,1015.7
107,2020.3.7 17:00,12,3,270,28,1016
107,2020.3.7 18:00,10.7,3,270,32,1016.2
107,2020.3.7 19:00,9.2,2.8,270,33,1016.5
107,2020.3.7 20:00,8.3,2,290,35,1017.2
107,2020.3.7 21:00,7.2,2.2,250,44,1017.4
107,2020.3.7 22:00,6.6,1.5,290,48,1017.7
107,2020.3.7 23:00,6.8,3.6,320,51,1018.4
107,2020.3.8 0:00,6.1,1.6,250,55,1018.4
107,2020.3.8 1:00,5.6,1.6,290,59,1018.7
107,2020.3.8 2:00,4.7,0.8,320,61,1018.7
107,2020.3.8 3:00,4.2,1.1,50,64,1018.4
107,2020.3.8 4:00,3.9,0.6,340,64,1018.7
107,2020.3.8 5:00,3.4,0.3,0,67,1019.4
107,2020.3.8 6:00,2.8,1.6,20,70,1019.6
107,2020.3.8 7:00,2.5,1.8,20,72,1020.3
107,2020.3.8 8:00,2.8,1.4,50,66,1020.6
107,2020.3.8 9:00,5.3,1.3,90,53,1020.7
107,2020.3.8 10:00,8.4,1.7,90,41,1020.9
107,2020.3.8 11:00,11.2,1,110,33,1020.6
107,2020.3.8 12:00,13.5,2,140,27,1019.3
107,2020.3.8 13:00,14.9,1.3,50,20,1018.8
107,2020.3.8 14:00,16.2,1.4,200,22,1017.9
107,2020.3.8 15:00,16.6,1.1,140,22,1016.9
107,2020.3.8 16:00,16.9,2.4,270,21,1016.7
107,2020.3.8 17:00,16.2,2.6,290,26,1016.6
107,2020.3.8 18:00,13.8,4.1,270,28,1017
107,2020.3.8 19:00,11.6,2.6,290,35,1017.5
107,2020.3.8 20:00,10.8,2,290,36,1018
107,2020.3.8 21:00,9.9,1.2,290,38,1017.8
107,2020.3.8 22:00,9.2,1,290,42,1018.1
107,2020.3.8 23:00,8.5,1.1,290,45,1018
107,2020.3.9 0:00,7.9,0.6,20,48,1017.8
107,2020.3.9 1:00,7.2,1.9,270,51,1018.4
107,2020.3.9 2:00,6.8,0.4,0,52,1018.3
107,2020.3.9 3:00,6.2,1.4,50,52,1017.6
107,2020.3.9 4:00,6.2,0.5,320,53,1017.1
107,2020.3.9 5:00,5.6,1.2,50,55,1016.4
107,2020.3.9 6:00,5.2,1.2,50,56,1016.6
107,2020.3.9 7:00,4.9,0.6,20,57,1016.6
107,2020.3.9 8:00,5.1,1.1,50,54,1017
107,2020.3.9 9:00,7.8,1,50,44,1016.9
107,2020.3.9 10:00,10.6,2,70,37,1016.8
107,2020.3.9 11:00,13.6,2.3,90,27,1016.2
107,2020.3.9 12:00,15.5,1.9,70,22,1015.3
107,2020.3.9 13:00,16,0.9,340,21,1014.3
107,2020.3.9 14:00,17,1.2,70,24,1012.6
107,2020.3.9 15:00,17.3,1.6,360,23,1011.3
107,2020.3.9 16:00,16.1,3.3,320,26,1010.8
107,2020.3.9 17:00,14.9,3.1,340,28,1011
107,2020.3.9 18:00,13.9,3.1,320,30,1011.4
107,2020.3.9 19:00,13.1,3.5,320,32,1011.6
107,2020.3.9 20:00,12.5,2.7,320,34,1011.7
107,2020.3.9 21:00,12.1,4.5,320,34,1011.6
107,2020.3.9 22:00,11.5,3.8,320,35,1011.1
107,2020.3.9 23:00,11,1.4,290,38,1011.1
107,2020.3.10 0:00,10.8,1.9,230,40,1010.6
107,2020.3.10 1:00,10.5,1.2,290,43,1009.6
107,2020.3.10 2:00,9.9,2.4,290,55,1009.1
107,2020.3.10 3:00,9,2.6,320,57,1008.5
107,2020.3.10 4:00,8,1.9,290,76,1008
107,2020.3.10 5:00,7,3.8,320,80,1007.5
107,2020.3.10 6:00,6.8,1.9,290,88,1007.2
107,2020.3.10 7:00,6.7,1,320,92,1007
107,2020.3.10 8:00,6.7,2.5,290,94,1007.1
107,2020.3.10 9:00,6.8,3.7,320,95,1007.2
107,2020.3.10 10:00,7,4,320,94,1007.2
107,2020.3.10 11:00,7.3,2,320,94,1006.8
107,2020.3.10 12:00,7.5,3.2,290,93,1006.1
107,2020.3.10 13:00,7,3.2,290,93,1005.9
107,2020.3.10 14:00,7.2,2.4,320,92,1005.4
107,2020.3.10 15:00,6.8,3.6,270,92,1005.4
107,2020.3.10 16:00,6.8,3.1,320,91,1006.2
107,2020.3.10 17:00,6.9,3,290,84,1006.8
107,2020.3.10 18:00,6.6,2.8,270,92,1007.6
107,2020.3.10 19:00,6.1,3.7,290,84,1008.6
107,2020.3.10 20:00,5.5,2.9,290,83,1009.5
107,2020.3.10 21:00,4.7,2.5,270,59,1010.3
107,2020.3.10 22:00,4,3.2,270,54,1010.9
107,2020.3.10 23:00,3.7,4.1,270,51,1011.1
107,2020.3.11 0:00,3.2,2.9,270,51,1011.6
107,2020.3.11 1:00,2.7,3.2,270,54,1012.4
107,2020.3.11 2:00,2.2,3.4,270,51,1013.4
107,2020.3.11 3:00,1.6,3.4,270,51,1014.1
107,2020.3.11 4:00,1.1,3,270,54,1014.1
107,2020.3.11 5:00,0.8,3.8,270,49,1014.5
107,2020.3.11 6:00,0.4,3.5,270,49,1015.6
107,2020.3.11 7:00,0,2.2,270,47,1016.5
107,2020.3.11 8:00,0.7,2.8,290,41,1017.4
107,2020.3.11 9:00,1.9,3.1,320,37,1018.1
107,2020.3.11 10:00,2.7,5.3,320,30,1018.4
107,2020.3.11 11:00,4,4,320,29,1018.8
107,2020.3.11 12:00,5,5.2,270,28,1018.8
107,2020.3.11 13:00,5.9,4.4,320,26,1018.6
107,2020.3.11 14:00,6.8,4.7,290,27,1017.9
107,2020.3.11 15:00,7.7,4,290,28,1018
107,2020.3.11 16:00,7.8,4.5,270,32,1018.4
107,2020.3.11 17:00,7.4,4.2,270,34,1018.9
107,2020.3.11 18:00,6.6,2.7,270,35,1019.2
107,2020.3.11 19:00,5.2,4.4,250,44,1019.8
107,2020.3.11 20:00,4.6,2.6,230,46,1020.2
107,2020.3.11 21:00,4,2.7,200,50,1020.6
107,2020.3.11 22:00,3.6,1.8,270,52,1021.2
107,2020.3.11 23:00,3.3,2.3,250,54,1021.9
107,2020.3.12 0:00,3.1,2.5,270,56,1022.4
107,2020.3.12 1:00,2.6,1.4,250,59,1022.8
107,2020.3.12 2:00,2.1,1,230,63,1023.1
107,2020.3.12 3:00,1.8,1.3,20,71,1022.9
107,2020.3.12 4:00,1.1,1.8,50,73,1022.4
107,2020.3.12 5:00,0.8,1.4,50,73,1022.8
107,2020.3.12 6:00,0.5,1.8,50,74,1022.8
107,2020.3.12 7:00,0.3,1.6,50,74,1022.8
107,2020.3.12 8:00,1.5,2.1,50,64,1022.8
107,2020.3.12 9:00,4,2.2,70,55,1022.5
107,2020.3.12 10:00,5.4,1.1,50,49,1022.8
107,2020.3.12 11:00,7.1,2,50,43,1022.4
107,2020.3.12 12:00,9.4,1.9,200,31,1021.9
107,2020.3.12 13:00,11.1,3.1,200,26,1020.9
107,2020.3.12 14:00,12.3,4.4,230,24,1019.5
107,2020.3.12 15:00,13.1,4.5,250,20,1018.8
107,2020.3.12 16:00,12.8,4.3,250,22,1018.7
107,2020.3.12 17:00,11.7,4.5,250,23,1018.7
107,2020.3.12 18:00,10,4.8,270,26,1019.8
107,2020.3.12 19:00,9,4,250,35,1020.5
107,2020.3.12 20:00,8.3,2.4,250,48,1021.1
107,2020.3.12 21:00,8,3.2,250,54,1021.4
107,2020.3.12 22:00,7.8,2.9,230,57,1021.4
107,2020.3.12 23:00,7.8,2.7,250,63,1021.7
107,2020.3.13 0:00,7.8,2.2,230,67,1021.1
107,2020.3.13 1:00,7.7,3.4,200,70,1021
107,2020.3.13 2:00,7.2,3.2,250,82,1021.3
107,2020.3.13 3:00,6.6,2.6,320,92,1021.6
107,2020.3.13 4:00,5.9,2.5,320,84,1021.5
107,2020.3.13 5:00,5.4,3.2,340,62,1021.9
107,2020.3.13 6:00,4.8,2.3,360,53,1022.7
107,2020.3.13 7:00,4.6,3.2,360,50,1022.6
107,2020.3.13 8:00,4.3,2.2,320,51,1023.4
107,2020.3.13 9:00,4.5,3.1,320,42,1024.1
107,2020.3.13 10:00,5.3,3.5,320,36,1024.2
107,2020.3.13 11:00,6.1,2.3,290,30,1023.6
107,2020.3.13 12:00,7.3,2.9,270,27,1023.1
107,2020.3.13 13:00,7.8,3.2,320,23,1022
107,2020.3.13 14:00,7.9,3.7,290,21,1021
107,2020.3.13 15:00,8.1,4.7,270,21,1020.5
107,2020.3.13 16:00,6.6,4,290,22,1020.5
107,2020.3.13 17:00,5.9,3.9,290,21,1020.4
107,2020.3.13 18:00,5.1,4.4,290,22,1020.6
107,2020.3.13 19:00,4.2,4.4,320,22,1020.5
107,2020.3.13 20:00,3.6,5.4,340,26,1020.8
107,2020.3.13 21:00,2.7,4.6,340,29,1021.2
107,2020.3.13 22:00,1.6,4.4,340,33,1021.7
107,2020.3.13 23:00,0.5,3.3,290,39,1021.6
107,2020.3.14 0:00,-0.1,1.7,340,42,1021.5
107,2020.3.14 1:00,-1,1.3,290,44,1021.4
107,2020.3.14 2:00,-1.2,2.3,290,46,1021.2
107,2020.3.14 3:00,-1.7,1.4,290,49,1020.7
107,2020.3.14 4:00,-2.2,0.7,20,50,1019.9
107,2020.3.14 5:00,-2.5,1.7,290,51,1019.3
107,2020.3.14 6:00,-2.5,1.6,290,51,1019.5
107,2020.3.14 7:00,-2.6,1.4,250,49,1019.3
107,2020.3.14 8:00,-1.5,1.4,270,42,1019.1
107,2020.3.14 9:00,1,2,320,39,1018.8
107,2020.3.14 10:00,3.2,1.9,320,33,1018.6
107,2020.3.14 11:00,5.3,2.2,290,25,1017.8
107,2020.3.14 12:00,7,3.6,250,25,1016.5
107,2020.3.14 13:00,8.1,3.8,230,33,1015.1
107,2020.3.14 14:00,8,5.4,270,35,1014
107,2020.3.14 15:00,8.3,4.4,250,36,1013
107,2020.3.14 16:00,7.5,6.2,250,44,1012.8
107,2020.3.14 17:00,7.4,4.3,250,49,1012.3
107,2020.3.14 18:00,7.1,3.8,250,48,1011.9
107,2020.3.14 19:00,6.3,5.3,250,53,1012.1
107,2020.3.14 20:00,6.1,5.2,250,58,1012.2
107,2020.3.14 21:00,5.7,3.9,270,65,1012.2
107,2020.3.14 22:00,5.3,3.5,250,72,1012.3
107,2020.3.14 23:00,4.6,2.9,270,77,1012.4
107,2020.3.15 0:00,4,2,270,72,1012.3
107,2020.3.15 1:00,3.4,1.9,290,71,1012.2
107,2020.3.15 2:00,3.1,1.4,250,71,1011.9
107,2020.3.15 3:00,2.8,2.2,270,76,1011.6
107,2020.3.15 4:00,2.5,1.7,270,80,1011.1
107,2020.3.15 5:00,2.6,1.6,270,79,1010.8
107,2020.3.15 6:00,2.6,1.4,270,77,1010.6
107,2020.3.15 7:00,3.1,1.9,270,74,1010.5
107,2020.3.15 8:00,4.2,2.4,320,72,1010.8
107,2020.3.15 9:00,4.5,3.3,340,64,1011.3
107,2020.3.15 10:00,6.3,3.4,290,39,1011
107,2020.3.15 11:00,7,7.3,290,24,1010.3
107,2020.3.15 12:00,7.9,5.3,320,27,1009.6
107,2020.3.15 13:00,7.7,5.9,320,24,1008.9
107,2020.3.15 14:00,8.1,5,270,20,1008.6
107,2020.3.15 15:00,7.2,6.9,290,20,1008.6
107,2020.3.15 16:00,6.3,6.9,320,23,1009.3
107,2020.3.15 17:00,5,6.3,320,25,1009.8
107,2020.3.15 18:00,4.4,5.1,320,27,1010.6
107,2020.3.15 19:00,3.2,5.2,320,31,1011.9
107,2020.3.15 20:00,2.5,5,340,36,1013.2
107,2020.3.15 21:00,1.8,2.9,340,43,1014.8
107,2020.3.15 22:00,1.2,3,20,46,1015.9
107,2020.3.15 23:00,0.8,2.4,320,50,1017
107,2020.3.16 0:00,0.4,2.7,340,52,1018.2
107,2020.3.16 1:00,0.2,2.7,360,51,1019.3
107,2020.3.16 2:00,0.3,4.1,340,48,1020.2
107,2020.3.16 3:00,0,3.1,340,49,1021.1
107,2020.3.16 4:00,-0.9,0.9,250,52,1022.2
107,2020.3.16 5:00,-1.1,2,340,52,1022.7
107,2020.3.16 6:00,-1.9,0.3,0,55,1023.4
107,2020.3.16 7:00,-2.1,1,20,54,1023.5
107,2020.3.16 8:00,-1.1,1.9,20,44,1023.7
107,2020.3.16 9:00,1.8,2,180,39,1024.6
107,2020.3.16 10:00,3.8,1.4,200,35,1024.2
107,2020.3.16 11:00,5.7,2.4,250,33,1023.9
107,2020.3.16 12:00,7.6,3,230,27,1023.1
107,2020.3.16 13:00,8.1,3.5,250,22,1022.9
107,2020.3.16 14:00,8.5,4.9,250,19,1021.6
107,2020.3.16 15:00,8.5,4,290,20,1020.8
107,2020.3.16 16:00,8.2,4.7,290,19,1020.5
107,2020.3.16 17:00,7.7,4.4,270,28,1020.9
107,2020.3.16 18:00,6.2,3.6,250,31,1021.5
107,2020.3.16 19:00,4.7,2.3,270,42,1021.3
107,2020.3.16 20:00,3.8,2.8,250,47,1021.1
107,2020.3.16 21:00,3.3,2.5,250,55,1021.2
107,2020.3.16 22:00,3,3.4,270,60,1021.3
107,2020.3.16 23:00,2.9,3.2,270,62,1020.8
107,2020.3.17 0:00,3.3,2.6,250,63,1020.9
107,2020.3.17 1:00,3.2,2.4,230,66,1019.9
107,2020.3.17 2:00,3.4,2.4,200,67,1019.6
107,2020.3.17 3:00,3.8,2.4,200,68,1019
107,2020.3.17 4:00,4.1,2.9,230,69,1018.1
107,2020.3.17 5:00,4.4,1.9,160,70,1017.6
107,2020.3.17 6:00,4.6,1.2,140,70,1017.1
107,2020.3.17 7:00,4.7,1.3,140,71,1016.8
107,2020.3.17 8:00,4.9,0.9,50,69,1016.5
107,2020.3.17 9:00,4.9,1.3,90,69,1016.3
107,2020.3.17 10:00,5,1.4,70,70,1016
107,2020.3.17 11:00,5.4,0.9,90,70,1015.5
107,2020.3.17 12:00,6,1.1,70,69,1015
107,2020.3.17 13:00,7.1,0.9,20,65,1014
107,2020.3.17 14:00,9.3,2,70,60,1013.4
107,2020.3.17 15:00,10.6,1.9,250,54,1012.6
107,2020.3.17 16:00,12,4.3,200,54,1012.2
107,2020.3.17 17:00,11.7,4.6,250,55,1012.4
107,2020.3.17 18:00,10.8,3.1,230,52,1012.6
107,2020.3.17 19:00,9,3.4,270,58,1013.8
107,2020.3.17 20:00,8,1.8,320,64,1014.7
107,2020.3.17 21:00,7.1,0.6,230,67,1015.4
107,2020.3.17 22:00,6.5,1,230,69,1015.8
107,2020.3.17 23:00,5.7,1.3,270,74,1016
107,2020.3.18 0:00,5.2,1.4,270,77,1016
107,2020.3.18 1:00,4.9,0.9,290,77,1015.9
107,2020.3.18 2:00,4.2,1.6,270,81,1015.8
107,2020.3.18 3:00,3.7,1.5,270,84,1015.6
107,2020.3.18 4:00,3.6,0.6,290,82,1015.2
107,2020.3.18 5:00,3.4,0.6,230,83,1015.4
107,2020.3.18 6:00,3.1,0,0,87,1015.6
107,2020.3.18 7:00,3,1.4,50,88,1016.2
107,2020.3.18 8:00,3.4,1.6,50,80,1016.7
107,2020.3.18 9:00,5.9,1.7,50,69,1017.1
107,2020.3.18 10:00,8.6,2.1,180,55,1016.8
107,2020.3.18 11:00,11.3,2,160,46,1015.8
107,2020.3.18 12:00,13.2,3.5,200,30,1014.9
107,2020.3.18 13:00,14.9,3,230,23,1014
107,2020.3.18 14:00,16,3.6,230,19,1012.7
107,2020.3.18 15:00,16.6,2.6,250,20,1011.9
107,2020.3.18 16:00,16.9,3.8,250,16,1011.2
107,2020.3.18 17:00,16.7,2.9,250,19,1010.6
107,2020.3.18 18:00,15.7,2,250,23,1010.3
107,2020.3.18 19:00,13.9,1.8,270,29,1010.2
107,2020.3.18 20:00,13,2.8,230,24,1010
107,2020.3.18 21:00,11.8,1.4,250,26,1009.5
107,2020.3.18 22:00,10.8,1.2,50,26,1009.5
107,2020.3.18 23:00,10.6,0.2,0,24,1009.2
107,2020.3.19 0:00,10,1.1,160,27,1008.4
107,2020.3.19 1:00,10.3,1.2,160,34,1007.8
107,2020.3.19 2:00,10.8,2.2,160,44,1006.9
107,2020.3.19 3:00,10.9,2,110,56,1005.2
107,2020.3.19 4:00,11.1,1.9,180,59,1004.1
107,2020.3.19 5:00,11.4,3.2,200,59,1003.1
107,2020.3.19 6:00,11.5,3.8,200,60,1001.8
107,2020.3.19 7:00,12,6,230,65,1001.3
107,2020.3.19 8:00,11.6,5.3,200,69,1000.7
107,2020.3.19 9:00,10.1,5.8,230,73,1002.1
107,2020.3.19 10:00,8.4,4.8,250,76,1003.1
107,2020.3.19 11:00,9.6,7.2,270,47,1003.9
107,2020.3.19 12:00,9.7,6.6,250,46,1004.4
107,2020.3.19 13:00,9,5.7,270,40,1004.7
107,2020.3.19 14:00,9.2,4.9,270,41,1004.8
107,2020.3.19 15:00,9.5,7.6,270,39,1004.9
107,2020.3.19 16:00,9.8,6.6,250,35,1005.3
107,2020.3.19 17:00,9.2,6,250,38,1005.5
